0.9783090154880012,0.1078923086877451,0.1151098450154954,0.0534089781769593,0.0277209851879768,0.9348459918486428,0.4980353256546638,0.6653300554795288,0.4246686382108978,0.8201550843623658,0.7398889180575124,0.5722641919213324,0.2163067217213919,0.0811720511660947,0.1074402639138122,0.8758267433643695,0.916093083455716,0.0752044196105246,0.8648851065084613,0.8840646326603039,0.7336653001110727,0.9742313293132668,0.9516656372599168,0.1295425958630867,0.3152231223848529,0.8559581831344667,0.5407284074856915,0.5193571546927396,0.514219675061481,0.8813485827195618
0.1750187592347225,0.7284703154100246,0.9726778056778156,0.8082445540998862,0.0576471037755825,0.8859070912900981,0.109161734498234,0.881766220652596,0.8863807393041908,0.503123466404935,0.7754966921234259,0.4559812467569584,0.4887165101114569,0.4928389208396095,0.6227059572089335,0.5974691909472808,0.9757914991981976,0.5471543736014616,0.6623650386560624,0.0170770018912076,0.9038798636312788,0.0774562527805897,0.4822622641885054,0.973270916354174,0.9089071927840991,0.7613555169780813,0.0192869300032015,0.6328847572976585,0.2029176038699895,0.9458974833412198
0.4511734574927827,0.9225262094636756,0.9894686126280108,0.0080473818554093,0.1370560723801129,0.2281280486336555,0.4620888918776515,0.0744239174113772,0.4861417081632065,0.7418864458305577,0.3806272674283484,0.3446421002900867,0.496451545049044,0.9849479212355182,0.9123475171274804,0.8231129967931713,0.4275337857460923,0.1492954630147422,0.0319733112560073,0.4694028033856469,0.3276711401105096,0.815793920023727,0.9137593529279114,0.1388156391508581,0.4461417924446517,0.4153908853130882,0.4543125486755676,0.997984207870022,0.2513068558913436,0.4249824191513337
0.0338300634747961,0.6462977985258982,0.3967553996926207,0.4331211369480719,0.4034231918107376,0.8254771763924076,0.548751193797158,0.4271878689587803,0.5381839016506424,0.856101239591245,0.8318154332562234,0.5006902043284517,0.8895024971676337,0.1138731472161671,0.4663106314374178,0.7852582203045566,0.3360997497556199,0.1512848427654495,0.1501107208007429,0.2481540193510358,0.5371168993241102,0.6836181750594527,0.0780874316621313,0.1903181490441345,0.363081273305475,0.6910389910040631,0.4642624901529041,0.8040721568398305,0.6270490582999803,0.2445487742398784
0.396072357513487,0.7800394631133699,0.4932942251755839,0.1122960122077,0.2919940730050058,0.3401892883047366,0.868659194242589,0.696459087694685,0.430663747309018,0.72176108522984,0.0449379372882131,0.10858433127581,0.6955959500085248,0.682776427506521,0.101629771996928,0.4776027395019299,0.5011919496357106,0.8719564260659357,0.3481984385300722,0.3934014787446259,0.6681050928192567,0.3984964101354069,0.6499987888365772,0.3115997946393,0.5427836173539148,0.4377157848493752,0.2293754889356312,0.3750045725657417,0.3959609449495285,0.3799680030910761
0.7000779653140362,0.2634681756902504,0.2452713259663755,0.5175032343075144,0.6416187964310126,0.7300948278076952,0.768856452158562,0.5378023957960387,0.7102446959387577,0.6650893330528111,0.5215744428497635,0.5198828249912341,0.2023555232679942,0.0457261334909231,0.8371731833190225,0.5182821865430491,0.8142424695753094,0.7034713867363607,0.8229268100661508,0.7325748926169339,0.5277994660525455,0.3481508290135623,0.42261092662214,0.8792690632463187,0.3464112062414394,0.1821317826405324,0.0522642132923082,0.5230628152784635,0.4216475628156706,0.0551004555019896
0.7691858907974178,0.2461443611239998,0.4280994451231865,0.8803455743098252,0.5394887553363356,0.4343818651814168,0.7909638193784421,0.3886437074497594,0.5695931234446298,0.8631317479286091,0.6343473613950369,0.2997132844891839,0.2383419017669262,0.4841858272730724,0.6959259313494357,0.4587119577664751,0.3521116745144338,0.9091084625230612,0.6720350740352752,0.468978993624181,0.1773844140688282,0.8801693837950721,0.1416851350655191,0.9574385861315022,0.5575548565829821,0.3183364558958343,0.9718132125187264,0.1096864012643672,0.0501186366466281,0.1191769082036747
0.5183679072716909,0.2142755518903996,0.4233838301214986,0.3606728092439619,0.0950097256126936,0.6285506830567253,0.1834520552174166,0.935506037843276,0.3921454262761439,0.4419932402772089,0.2104149664754228,0.2141361319336633,0.5585191180015775,0.5502231194592276,0.1685174752963943,0.6233877887111647,0.8888000826069966,0.8277537731840604,0.208033196673218,0.7978884088933604,0.4838970937910711,0.0668113148983066,0.8252911820912996,0.0219533195388413,0.9843968269437344,0.7269612012197019,0.4207851773005753,0.1903246177738814,0.5435062662100751,0.6141848117626252
0.3987372659679992,0.4075304688812297,0.5953155636325232,0.9024663333461876,0.9610805298695868,0.1339102173795299,0.0362886937903083,0.6063912332226568,0.4264953987378673,0.2895404211681012,0.4144523436025131,0.5308674379802222,0.2301599963947976,0.9760245242514588,0.6616072889553597,0.8408338969147247,0.7579844455616094,0.3055675907039676,0.1970745166802724,0.0553575661051559,0.7155808613118899,0.8633036104966668,0.0658122285025634,0.2214345279713417,0.2118922325716032,0.8153781364018574,0.0805182305777167,0.9178352707678716,0.661813109782059,0.601301310829712
0.8400850991425416,0.0487935275063694,0.670190114891591,0.8831322148045062,0.142891871475378,0.2148462963499711,0.594432658314051,0.4186680721632713,0.3781748878427963,0.5996420774334903,0.4794547637614552,0.3199498554293206,0.5173838611163248,0.8616217697956343,0.8003863713211294,0.5819364716443858,0.4784089148785108,0.7114128502833619,0.0379380027302972,0.8384792218872544,0.4011579847785778,0.5022093605987037,0.9305679592527536,0.5684955977338104,0.8868606029944116,0.1337619704972045,0.4138712403365068,0.431509892603872,0.0275270342651396,0.147010775388512
